chunk	actor	mesh	bw_x	bw_y	bw_z	archetype_path
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Fence00	-13.880	-61.640	-177.400	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Fence00	-13.880	-61.640	-156.200	GA-Props.GA-Fence00_Pf0.GA-Fence00_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Torch00	-3.840	-58.720	-190.560	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Torch00	-15.840	-69.280	-155.280	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Torch00	-15.840	-69.280	-162.880	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Torch00	-15.840	-69.280	-171.040	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-StreetLamp00	-72.341	-68.940	-113.895	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-StreetLamp00	-86.559	-68.940	-127.698	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Torch00	-14.880	-69.120	-120.480	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Torch00	-13.600	-58.720	-153.600	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-15.200	-67.040	-151.930	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	JF-Props:JF-Brazier00	-58.310	-69.170	-110.000	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	JF-Props:JF-Brazier00	-62.670	-68.960	-101.860	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	JF-Props:JF-Brazier00	-17.740	-69.120	-101.480	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	JF-Props:JF-Brazier00	-63.110	-69.020	-123.380	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	JF-Props:JF-Brazier00	-49.520	-69.050	-142.360	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Arch:GA-Aquaducts06	-53.350	-69.280	-109.780	GA-Arch.GA-Aquaducts06_Pf0.GA-Aquaducts06_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Awning_Door00	-16.560	-64.440	-167.640	GA-Props.GA-Awning_Door00_Pf0.GA-Awning_Door00_Pf0_Arc2.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-Awning_Door00	-16.560	-64.560	-158.680	GA-Props.GA-Awning_Door00_Pf0.GA-Awning_Door00_Pf0_Arc2.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	JF-Props:JF-Brazier00	-4.400	-69.020	-125.420	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	-15.200	-67.040	-143.840	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Arch:GA-Aquaducts08	-13.340	-69.310	-109.800	GA-Arch.GA-Aquaducts08_Pf0.GA-Aquaducts08_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	JF-Props:JF-Brazier00	-3.210	-69.130	-117.480	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Arch:GA-Aquaducts06	-96.330	-69.280	-152.740	GA-Arch.GA-Aquaducts06_Pf0.GA-Aquaducts06_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Arch:GA-Aquaducts06	-96.330	-69.280	-212.260	GA-Arch.GA-Aquaducts06_Pf0.GA-Aquaducts06_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_01	-7.730	-54.210	-188.960	GA-Interior.GA-hallway_decor_torch_01_Pf0.GA-hallway_decor_torch_01_Pf0_Arc2.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	Env-DD:DD-Palm01	-16.440	-69.280	-139.560	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	GA-Interior:GA-hallway_decor_torch_01	-2.565	-66.650	-133.275	GA-Interior.GA-hallway_decor_torch_01_Pf0.GA-hallway_decor_torch_01_Pf0_Arc2.StaticMeshComponent0
Harset-fffeffff	StaticMeshActor	Env-DD:DD-Palm02	-18.920	-69.280	-136.920	Env-DD.DD-Palm02_Pf0.DD-Palm02_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp00	29.409	-69.430	-20.804	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp00	30.409	-69.390	-48.084	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp00	28.289	-69.470	-87.844	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp00	64.449	-69.490	-90.284	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp00	51.849	-69.510	-77.324	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp00	42.209	-69.390	-7.604	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	80.970	-67.200	-97.610	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	15.600	-65.920	-66.480	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-Torch00	45.040	-59.160	-40.440	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-Torch00	54.640	-59.160	-40.520	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-Torch00	54.840	-59.120	-18.080	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-Torch00	45.600	-59.160	-18.200	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Arch:GA-Aquaducts00	13.080	-69.497	-53.690	GA-Arch.GA-Aquaducts00_Pf0.GA-Aquaducts00_Pf0_Arc9.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	JF-Props:JF-Brazier00	36.210	-69.290	-99.900	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	52.769	-66.880	-3.551	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp00	78.779	-60.190	-43.584	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp00	73.659	-60.400	-72.104	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp00	78.779	-60.510	-61.424	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp00	95.525	-60.340	-18.893	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	10.640	-65.920	-86.870	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	JF-Props:JF-Brazier00	79.610	-60.100	-87.790	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	JF-Props:JF-Brazier00	58.200	-60.160	-6.400	JF-Props.JF-Brazier00_Pf0.JF-Brazier00_Pf0_Arc0.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Building:GA-MerchantTent00	35.055	-69.280	-13.585	GA-Building.GA-MerchantTent00_Pf0.GA-MerchantTent00_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	10.640	-65.920	-76.640	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Building:GA-MerchantTent01	36.792	-69.311	-79.960	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	54.362	-66.990	-1.971	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	47.678	-66.880	-8.642	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	75.087	-67.200	-91.727	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	75.879	-67.200	-92.519	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	70.109	-67.200	-86.749	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	15.600	-65.920	-97.280	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	15.600	-65.920	-86.960	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	15.600	-65.920	-76.720	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	15.600	-65.920	-56.240	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	15.600	-65.920	-46.080	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	15.600	-65.920	-35.840	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	15.600	-65.920	-25.600	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	15.600	-65.920	-15.360	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	10.640	-65.920	-97.190	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Building:GA-MerchantTent01	28.173	-69.280	-38.088	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm00	63.400	-60.240	-1.360	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm00	64.360	-69.280	-88.160	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm00	44.960	-69.280	-6.080	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm00	53.120	-60.280	-12.720	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-Torch00	9.360	-69.080	-0.840	GA-Props.GA-Torch00_Pf1.GA-Torch00_Pf1_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm00	75.293	-60.240	-81.837	Env-DD.DD-Palm00_Pf0.DD-Palm00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Building:GA-MerchantTent02	19.551	-69.330	-80.992	GA-Building.GA-MerchantTent02_Pf0.GA-MerchantTent02_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	10.640	-65.920	-66.400	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Building:GA-MerchantTent02	46.489	-69.330	-50.523	GA-Building.GA-MerchantTent02_Pf0.GA-MerchantTent02_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Building:GA-MerchantTent02	36.502	-69.361	-69.270	GA-Building.GA-MerchantTent02_Pf0.GA-MerchantTent02_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Building:GA-MerchantTent03	57.822	-69.290	-83.756	GA-Building.GA-MerchantTent03_Pf0.GA-MerchantTent03_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Building:GA-MerchantTent03	29.807	-69.280	-29.762	GA-Building.GA-MerchantTent03_Pf0.GA-MerchantTent03_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	10.640	-65.920	-56.160	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm01	95.040	-60.326	-25.760	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm01	54.400	-69.280	-50.720	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm01	17.592	-69.720	-71.520	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm01	17.760	-69.580	-96.960	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm01	19.380	-69.420	-2.320	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm02	98.480	-60.812	-57.360	Env-DD.DD-Palm02_Pf0.DD-Palm02_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-Awning_Door00	13.665	-67.840	-55.156	GA-Props.GA-Awning_Door00_Pf0.GA-Awning_Door00_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm03	69.280	-60.160	-73.920	Env-DD.DD-Palm03_Pf0.DD-Palm03_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm05	98.400	-60.636	-32.280	Env-DD.DD-Palm05_Pf0.DD-Palm05_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm07	51.840	-69.280	-46.400	Env-DD.DD-Palm07_Pf0.DD-Palm07_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm07	53.579	-60.485	-11.095	Env-DD.DD-Palm07_Pf0.DD-Palm07_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm07	85.619	-60.485	-92.399	Env-DD.DD-Palm07_Pf0.DD-Palm07_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-PalmBush00	84.320	-60.160	-91.520	Env-DD.DD-PalmBush00_Pf0.DD-PalmBush00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-PalmBush00	55.080	-69.380	-77.120	Env-DD.DD-PalmBush00_Pf0.DD-PalmBush00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-PalmBush01	96.520	-60.323	-28.440	Env-DD.DD-PalmBush01_Pf0.DD-PalmBush01_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-PalmBush02	75.190	-60.160	-83.630	Env-DD.DD-PalmBush02_Pf0.DD-PalmBush02_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	10.640	-65.920	-46.000	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	JF-Buildings:JF-Tent03	53.091	-69.470	-69.381	JF-Buildings.JF-Tent03_Pf0.JF-Tent03_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	JF-Props:JF-Torch00	65.000	-60.160	-53.800	JF-Props.JF-Torch00_Pf0.JF-Torch00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	10.640	-65.920	-35.760	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	Env-DD:DD-Palm07	65.120	-60.285	-1.040	Env-DD.DD-Palm07_Pf0.DD-Palm07_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	JF-Props:JF-Torch00	65.080	-60.200	-70.450	JF-Props.JF-Torch00_Pf0.JF-Torch00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	10.640	-65.920	-25.520	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0000	StaticMeshActor	GA-Props:GA-StreetLamp_Single00	10.640	-65.920	-15.280	GA-Props.GA-StreetLamp_Single00_Pf0.GA-StreetLamp_Single00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-StandingLight04	137.520	-31.271	-62.262	Em-Props.EM-StandingLight04_Pf0.EM-StandingLight04_Pf0_Arc0.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	EM_Earth_Military:EM-Portapot00	198.237	-41.234	-19.497	EM_Earth_Military.EM-Portapot00_Pf0.EM-Portapot00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	GA-Props:GA-StreetLamp00	103.569	-60.190	-82.644	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-StandingLight04	126.461	-27.411	-46.151	Em-Props.EM-StandingLight04_Pf0.EM-StandingLight04_Pf0_Arc0.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-StandingLight01	138.765	-41.205	-44.935	Em-Props.EM-StandingLight01_Pf0.EM-StandingLight01_Pf0_Arc0.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	GA-Props:GA-StreetLamp00	101.966	-60.360	-12.451	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-StandingLight04	142.115	-31.250	-68.527	Em-Props.EM-StandingLight04_Pf0.EM-StandingLight04_Pf0_Arc0.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-StandingLight04	122.855	-27.410	-48.088	Em-Props.EM-StandingLight04_Pf0.EM-StandingLight04_Pf0_Arc0.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-StandingLight04	131.114	-27.410	-39.829	Em-Props.EM-StandingLight04_Pf0.EM-StandingLight04_Pf0_Arc0.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	GA-Props:GA-Bank00	178.260	-41.180	-30.050	GA-Props.GA-Bank00_Pf0.GA-Bank00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	EM_Earth_Military:EM-Tent_small00	116.244	-60.260	-19.878	EM_Earth_Military.EM-Tent_small00_Pf0.EM-Tent_small00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	EM-Cover:EM-Cover_Guardpost_Med01	154.127	-40.800	-57.350	EM-Cover.EM-Cover_Guardpost_Med01_Pf0.EM-Cover_Guardpost_Med01_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	EM_Earth_Military:EM-Tent_large00	141.665	-41.120	-35.492	EM_Earth_Military.EM-Tent_large00_Pf1.EM-Tent_large00_Pf1_Arc2.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	GA-Building:GA-MerchantTent01	123.292	-60.320	-20.660	GA-Building.GA-MerchantTent01_Pf0.GA-MerchantTent01_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	EM_Earth_Military:EM-Tent_large01	129.560	-60.220	-12.220	EM_Earth_Military.EM-Tent_large01_Pf0.EM-Tent_large01_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	GA-Props:GA-StreetLamp00	116.409	-60.150	-96.484	GA-Props.GA-StreetLamp00_Pf0.GA-StreetLamp00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Env-DD:DD-Palm01	104.880	-60.320	-13.200	Env-DD.DD-Palm01_Pf0.DD-Palm01_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	GA-Building:GA-MerchantTent02	110.843	-60.370	-15.015	GA-Building.GA-MerchantTent02_Pf0.GA-MerchantTent02_Pf0_Arc2.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	EM_Earth_Military:EM-Tent_med00	164.439	-41.222	-37.927	EM_Earth_Military.EM-Tent_med00_Pf0.EM-Tent_med00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-StandingLight04	134.422	-31.250	-60.834	Em-Props.EM-StandingLight04_Pf0.EM-StandingLight04_Pf0_Arc0.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-ViewScreen02	166.503	-40.192	-36.681	Em-Props.EM-ViewScreen02_Pf0.EM-ViewScreen02_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-ViewScreen02	165.438	-40.202	-36.780	Em-Props.EM-ViewScreen02_Pf0.EM-ViewScreen02_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-ViewScreen02	153.645	-40.120	-61.033	Em-Props.EM-ViewScreen02_Pf0.EM-ViewScreen02_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-ViewScreen02	153.200	-40.130	-60.160	Em-Props.EM-ViewScreen02_Pf0.EM-ViewScreen02_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	EM_Earth_Military:EM-Tent_med00	158.688	-41.180	-44.621	EM_Earth_Military.EM-Tent_med00_Pf0.EM-Tent_med00_Pf0_Arc3.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-CanLight00	189.480	-33.190	-5.020	Em-Props.EM-CanLight00_Pf0.EM-CanLight00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-CanLight00	189.480	-33.190	-7.080	Em-Props.EM-CanLight00_Pf0.EM-CanLight00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-CanLight00	189.480	-33.190	-11.120	Em-Props.EM-CanLight00_Pf0.EM-CanLight00_Pf0_Arc1.StaticMeshComponent0
Harset-ffff0001	StaticMeshActor	Em-Props:EM-CanLight00	189.480	-33.190	-9.060	Em-Props.EM-CanLight00_Pf0.EM-CanLight00_Pf0_Arc1.StaticMeshComponent0
